id,Leave_Next_Month,Gender,Pensioner,Married,Children,Months_with_company,Phone_Service,Multiple_Lines,Internet_Service,Online_Security,Online_Backup,Device_Protection,Tech_Support,Streaming_TV,Streaming_Movies,Type_contract,Paperless_Billing,Payment_Method,Monthly_Payment,Total_Payment
2333,0,M,0,N,N,54,Y,N,DSL,Y,Y,N,Y,Y,N,Per_month,Y,Check_mailed,69.9,3883.3
2337,0,M,0,Y,Y,27,N,No_phone,DSL,N,Y,Y,N,N,Y,Year-1,Y,Credit_card_auto,45.85,1246.4
2339,0,F,0,Y,Y,67,N,No_phone,DSL,Y,N,N,Y,N,N,Year-2,N,Credit_card_auto,35.7,2545.7
2343,0,F,1,Y,N,66,Y,Y,Fiber optic,N,Y,N,N,Y,Y,Per_month,Y,Check_electron,100.8,6690.75
2345,0,F,0,Y,N,69,Y,Y,Fiber optic,N,N,Y,Y,Y,Y,Year-2,N,Bank_transfer_auto,105.35,7240.65
2346,1,F,0,Y,Y,1,Y,Y,Fiber optic,Y,N,Y,N,Y,Y,Per_month,Y,Check_electron,102.45,102.45
2348,0,M,0,Y,Y,30,Y,Y,DSL,Y,N,N,N,N,N,Per_month,Y,Bank_transfer_auto,54.45,1588.7
2350,0,F,0,N,N,15,Y,N,N,No_internet,No_internet,No_internet,No_internet,No_internet,No_internet,Year-1,N,Credit_card_auto,20.1,302.45
2353,0,M,1,Y,N,72,Y,N,DSL,Y,Y,Y,Y,Y,N,Year-2,N,Bank_transfer_auto,74.4,5360.75
2354,0,M,1,Y,N,72,Y,Y,Fiber optic,Y,Y,Y,Y,N,N,Year-2,Y,Bank_transfer_auto,93.05,6735.05
2355,0,F,0,N,Y,1,Y,N,DSL,Y,N,N,N,N,N,Per_month,N,Check_mailed,51.2,51.2
2356,0,F,0,N,Y,15,Y,N,DSL,Y,Y,Y,Y,N,N,Year-1,N,Credit_card_auto,65.6,1010
2358,0,M,0,N,N,56,Y,N,DSL,Y,N,Y,N,N,N,Year-1,N,Check_mailed,52.7,3019.7
2359,0,F,0,N,N,8,Y,N,N,No_internet,No_internet,No_internet,No_internet,No_internet,No_internet,Year-2,N,Check_mailed,20.85,161.65
2360,1,F,0,N,N,3,Y,N,Fiber optic,N,N,Y,Y,N,N,Per_month,N,Credit_card_auto,80.1,217.55
2362,1,F,0,N,N,2,Y,N,Fiber optic,N,N,N,N,Y,N,Per_month,Y,Check_electron,80.2,146.05
2365,1,M,0,N,N,12,Y,Y,Fiber optic,N,Y,Y,Y,Y,Y,Per_month,Y,Check_mailed,112.95,1384.75
2366,0,M,1,Y,N,52,Y,N,Fiber optic,Y,N,Y,Y,Y,Y,Year-1,Y,Bank_transfer_auto,104.45,5481.25
2368,0,F,0,N,N,40,Y,N,N,No_internet,No_internet,No_internet,No_internet,No_internet,No_internet,Year-2,Y,Bank_transfer_auto,20.6,827.3
2369,1,F,0,N,N,1,Y,N,Fiber optic,N,N,N,N,N,N,Per_month,N,Check_mailed,70.9,70.9
2370,1,F,1,N,N,3,Y,N,Fiber optic,N,N,Y,N,Y,N,Per_month,Y,Check_electron,86.85,220.95
2372,0,M,0,N,Y,1,Y,N,DSL,N,N,Y,N,N,N,Per_month,Y,Check_electron,49.85,49.85
2374,1,M,0,Y,Y,23,Y,N,Fiber optic,Y,N,N,Y,Y,Y,Per_month,Y,Check_electron,99.85,2331.3
2376,0,F,1,Y,N,44,Y,Y,Fiber optic,N,N,Y,Y,Y,Y,Per_month,N,Check_electron,104.15,4495.65
2377,1,M,0,N,N,65,Y,Y,Fiber optic,N,Y,Y,Y,Y,Y,Per_month,Y,Check_electron,109.15,6941.2
2380,0,F,1,N,N,8,Y,Y,Fiber optic,N,N,N,Y,Y,Y,Per_month,Y,Credit_card_auto,100.15,908.55
2382,1,M,1,Y,Y,66,Y,Y,Fiber optic,N,N,Y,N,Y,Y,Per_month,Y,Credit_card_auto,99.5,6822.15
2383,1,M,0,N,N,1,Y,N,Fiber optic,N,N,N,N,N,N,Per_month,Y,Check_mailed,71.55,71.55
2384,0,M,0,N,Y,3,Y,N,DSL,Y,N,Y,N,N,N,Per_month,N,Check_mailed,55.9,157.55
2385,1,M,0,Y,N,53,Y,Y,Fiber optic,Y,N,Y,N,N,Y,Per_month,N,Check_electron,93.9,5029.2
2387,1,M,1,Y,N,69,Y,Y,Fiber optic,N,Y,Y,Y,Y,Y,Year-2,Y,Bank_transfer_auto,108.4,7318.2
2389,0,F,0,Y,Y,72,Y,Y,Fiber optic,Y,N,Y,Y,Y,Y,Year-2,N,Check_mailed,107.45,7576.7
2390,1,F,0,Y,N,13,N,No_phone,DSL,N,N,Y,N,Y,Y,Per_month,Y,Bank_transfer_auto,48.75,633.4
2392,0,F,0,Y,Y,54,Y,Y,DSL,Y,Y,Y,Y,Y,Y,Year-2,N,Credit_card_auto,91.3,4965
2393,0,M,0,Y,N,72,Y,Y,DSL,N,Y,Y,Y,Y,Y,Year-2,N,Bank_transfer_auto,85.95,6151.9
2398,0,M,0,Y,Y,69,Y,Y,Fiber optic,N,N,Y,N,N,N,Year-2,Y,Credit_card_auto,79.2,5420.65
2399,0,F,0,N,N,48,Y,N,DSL,Y,Y,N,N,N,N,Year-2,N,Credit_card_auto,55.5,2627.35
2401,0,F,0,Y,N,8,Y,Y,Fiber optic,N,N,N,Y,N,Y,Per_month,Y,Check_electron,90.25,743.75
2402,0,M,0,Y,Y,71,Y,Y,DSL,Y,Y,Y,Y,Y,Y,Year-2,Y,Check_mailed,91.25,6589.6
2405,0,M,0,Y,Y,34,Y,Y,Fiber optic,N,Y,N,N,Y,Y,Per_month,Y,Bank_transfer_auto,97.7,3410
2406,0,F,0,N,N,3,Y,N,Fiber optic,N,N,N,N,N,N,Per_month,Y,Check_electron,69.85,199.85
2407,0,F,0,Y,Y,9,Y,N,DSL,N,Y,N,Y,Y,N,Year-1,Y,Check_mailed,65.6,593.3
2408,0,M,0,Y,Y,71,Y,N,Fiber optic,Y,Y,Y,N,Y,Y,Year-1,Y,Bank_transfer_auto,104.65,7288.4
2409,0,M,0,N,N,57,Y,Y,Fiber optic,N,N,N,Y,Y,N,Year-2,Y,Credit_card_auto,90.45,5229.8
2412,0,M,0,N,N,18,Y,N,N,No_internet,No_internet,No_internet,No_internet,No_internet,No_internet,Year-1,N,Check_mailed,20.1,401.85
2413,0,M,0,Y,Y,43,Y,Y,Fiber optic,N,N,Y,Y,Y,Y,Year-1,Y,Credit_card_auto,104.3,4451.85
2419,0,M,0,Y,Y,11,Y,N,Fiber optic,N,N,N,N,Y,Y,Per_month,N,Check_electron,90.6,1020.2
2421,0,F,1,N,N,65,Y,Y,Fiber optic,N,Y,Y,N,Y,N,Per_month,Y,Bank_transfer_auto,95.45,6223.3
2424,1,F,1,Y,N,15,Y,Y,Fiber optic,N,N,Y,Y,N,N,Per_month,Y,Check_electron,83.05,1258.3
2426,0,F,0,Y,N,72,Y,Y,Fiber optic,N,Y,Y,Y,Y,Y,Year-1,N,Credit_card_auto,109.15,7789.6
2428,0,F,1,Y,N,35,Y,Y,Fiber optic,N,N,Y,N,Y,Y,Per_month,N,Bank_transfer_auto,102.05,3452.55
2436,1,M,0,Y,N,17,Y,N,Fiber optic,N,N,N,N,N,N,Per_month,Y,Bank_transfer_auto,70.4,1214.05
2439,1,F,1,N,N,21,Y,Y,Fiber optic,N,N,N,N,Y,Y,Per_month,Y,Check_electron,94.25,1973.75
2441,0,F,0,Y,N,68,Y,Y,Fiber optic,Y,Y,Y,Y,Y,Y,Year-2,N,Bank_transfer_auto,114.9,7843.55
2442,0,F,0,N,N,30,Y,Y,Fiber optic,Y,N,N,Y,Y,Y,Per_month,N,Bank_transfer_auto,106.4,3211.9
2445,0,F,0,N,Y,4,Y,N,N,No_internet,No_internet,No_internet,No_internet,No_internet,No_internet,Per_month,Y,Bank_transfer_auto,20.05,85.5
2446,0,F,0,Y,Y,71,Y,Y,Fiber optic,N,Y,Y,N,N,Y,Year-2,Y,Credit_card_auto,95.75,6849.4
2447,0,M,0,Y,Y,8,Y,Y,N,No_internet,No_internet,No_internet,No_internet,No_internet,No_internet,Year-1,N,Check_mailed,24.4,203.95
2448,0,M,0,Y,Y,61,N,No_phone,DSL,Y,N,Y,N,N,N,Per_month,N,Bank_transfer_auto,33.6,2117.2
2449,0,M,0,Y,Y,72,Y,Y,Fiber optic,N,Y,Y,Y,N,N,Year-2,N,Bank_transfer_auto,90.45,6565.85
2450,0,F,0,N,N,5,Y,Y,Fiber optic,N,N,N,N,Y,N,Per_month,Y,Check_electron,84.0,424.75
2451,0,F,0,N,N,49,Y,N,DSL,Y,Y,Y,Y,N,N,Year-2,N,Bank_transfer_auto,67.4,3306.85
2453,0,M,0,N,N,3,Y,N,Fiber optic,N,N,N,N,N,Y,Per_month,Y,Check_electron,80.35,253.8
2456,0,M,0,N,N,46,Y,N,DSL,N,N,N,N,N,N,Per_month,Y,Credit_card_auto,45.2,2065.15
2458,0,F,0,Y,N,55,Y,N,N,No_internet,No_internet,No_internet,No_internet,No_internet,No_internet,Year-1,N,Check_electron,19.7,1140.05
2460,0,M,0,Y,Y,62,Y,N,N,No_internet,No_internet,No_internet,No_internet,No_internet,No_internet,Year-2,N,Credit_card_auto,20.05,1263.9
2462,0,M,0,Y,Y,49,N,No_phone,DSL,Y,N,N,N,N,Y,Per_month,Y,Check_electron,39.2,1838.15
2464,0,M,0,Y,N,14,Y,Y,Fiber optic,N,Y,Y,N,N,N,Per_month,Y,Check_electron,82.65,1185
2465,0,M,1,N,N,18,Y,Y,Fiber optic,N,N,Y,Y,Y,N,Per_month,N,Bank_transfer_auto,93.9,1743.9
2466,1,F,1,N,N,1,Y,N,Fiber optic,N,N,N,N,N,N,Per_month,Y,Check_electron,70.15,70.15
2468,0,F,0,Y,N,72,Y,Y,Fiber optic,Y,Y,Y,Y,Y,Y,Year-2,Y,Credit_card_auto,117.15,8529.5
2469,0,M,0,N,N,64,Y,Y,Fiber optic,Y,N,Y,Y,N,Y,Year-2,N,Credit_card_auto,99.25,6549.45
2470,0,M,0,Y,N,69,Y,Y,Fiber optic,Y,Y,Y,Y,Y,Y,Year-2,Y,Bank_transfer_auto,112.55,7806.5
2471,0,F,0,N,N,1,Y,Y,N,No_internet,No_internet,No_internet,No_internet,No_internet,No_internet,Per_month,Y,Check_electron,25.7,25.7
2475,0,F,1,Y,N,71,Y,N,Fiber optic,Y,Y,Y,Y,Y,Y,Year-2,Y,Bank_transfer_auto,109.7,7904.25
2476,0,M,0,N,N,11,Y,N,DSL,N,Y,N,N,Y,N,Year-1,Y,Check_electron,61.25,729.95
2477,0,M,0,N,Y,47,Y,N,DSL,Y,Y,N,N,N,N,Per_month,Y,Check_electron,55.3,2654.05
2478,1,F,0,Y,N,35,Y,N,Fiber optic,N,N,N,N,N,N,Per_month,Y,Check_electron,70.3,2416.55
2479,1,M,1,Y,N,32,Y,Y,Fiber optic,N,Y,Y,N,Y,Y,Per_month,N,Bank_transfer_auto,106.35,3520.75
2486,0,F,0,Y,Y,43,Y,N,DSL,N,Y,N,N,N,N,Per_month,N,Check_mailed,50.2,2169.4
2491,0,M,0,N,N,8,Y,Y,DSL,N,N,N,N,Y,N,Per_month,Y,Check_electron,59.25,436.6
2493,1,F,0,Y,Y,33,Y,Y,Fiber optic,Y,N,Y,N,Y,Y,Year-1,Y,Check_mailed,103.7,3467
2494,0,M,0,N,N,71,Y,Y,Fiber optic,N,Y,N,N,N,N,Year-1,Y,Credit_card_auto,79.05,5552.5
2499,0,F,0,Y,N,12,N,No_phone,DSL,N,N,Y,N,Y,Y,Per_month,Y,Bank_transfer_auto,49.85,617.15
2501,0,M,1,N,Y,11,Y,N,DSL,N,Y,N,Y,N,N,Per_month,Y,Check_electron,54.55,601.25
2502,0,M,0,N,Y,6,Y,N,N,No_internet,No_internet,No_internet,No_internet,No_internet,No_internet,Per_month,N,Check_mailed,19.7,111.65
2503,0,F,0,Y,N,71,Y,N,DSL,Y,Y,Y,Y,Y,Y,Year-1,Y,Bank_transfer_auto,84.8,6046.1
2504,0,F,0,Y,Y,42,Y,Y,Fiber optic,Y,Y,N,N,Y,N,Year-1,Y,Credit_card_auto,94.45,3923.8
2506,1,F,0,N,N,5,Y,N,Fiber optic,N,Y,N,N,Y,Y,Per_month,Y,Check_electron,96.25,512.45
2507,1,F,0,Y,N,2,Y,N,Fiber optic,N,N,N,N,N,N,Per_month,Y,Check_electron,70.7,141.45
2512,1,F,0,Y,N,42,N,No_phone,DSL,N,Y,N,Y,N,N,Year-1,N,Check_mailed,33.55,1445.3
2513,0,M,0,Y,Y,7,N,No_phone,DSL,Y,N,Y,Y,N,Y,Year-2,N,Credit_card_auto,49.65,305.55
2514,0,F,0,Y,N,25,Y,N,N,No_internet,No_internet,No_internet,No_internet,No_internet,No_internet,Year-1,Y,Bank_transfer_auto,20.2,507.9
2516,0,M,0,N,N,27,Y,Y,Fiber optic,N,N,Y,N,Y,Y,Year-1,Y,Bank_transfer_auto,100.5,2673.45
2520,0,M,0,Y,Y,4,N,No_phone,DSL,Y,N,N,N,Y,N,Per_month,N,Credit_card_auto,38.55,156.1
2522,0,M,1,N,N,1,Y,N,Fiber optic,N,N,N,N,N,N,Per_month,Y,Check_electron,70.05,70.05
2523,0,F,0,N,N,18,Y,N,N,No_internet,No_internet,No_internet,No_internet,No_internet,No_internet,Year-1,N,Check_mailed,20.1,407.05
2524,1,F,0,N,N,57,Y,Y,Fiber optic,Y,Y,Y,N,Y,Y,Year-2,Y,Bank_transfer_auto,112.95,6465
2525,0,M,0,N,N,26,Y,N,N,No_internet,No_internet,No_internet,No_internet,No_internet,No_internet,Per_month,Y,Check_electron,20.3,511.25
2526,0,F,0,Y,N,17,N,No_phone,DSL,N,Y,Y,N,N,N,Per_month,Y,Credit_card_auto,35.65,646.05
2527,1,M,0,N,N,1,N,No_phone,DSL,N,N,N,N,N,Y,Per_month,N,Check_electron,35.9,35.9
2529,0,M,1,Y,N,59,Y,N,Fiber optic,Y,Y,Y,N,N,N,Year-1,Y,Credit_card_auto,82.95,4903.15
2530,0,M,0,N,N,30,Y,N,DSL,Y,N,Y,N,N,N,Year-2,Y,Check_mailed,55.65,1653.85
2538,1,F,0,N,N,8,Y,Y,Fiber optic,Y,N,N,Y,Y,Y,Per_month,Y,Bank_transfer_auto,103.35,847.3
2539,0,M,0,Y,Y,17,Y,N,N,No_internet,No_internet,No_internet,No_internet,No_internet,No_internet,Year-1,N,Bank_transfer_auto,19.9,329.75
2540,0,M,0,Y,Y,32,Y,N,N,No_internet,No_internet,No_internet,No_internet,No_internet,No_internet,Per_month,Y,Credit_card_auto,19.45,674.55
2542,1,M,1,N,N,7,Y,Y,Fiber optic,N,N,N,N,Y,N,Per_month,Y,Check_electron,84.8,546.95
2545,0,F,0,Y,Y,27,Y,N,Fiber optic,Y,N,N,N,N,N,Per_month,N,Check_mailed,74.4,1972.35
2548,1,F,1,N,N,14,Y,Y,Fiber optic,N,Y,Y,N,Y,Y,Per_month,Y,Check_electron,104.85,1531.4
2550,0,F,0,Y,Y,72,Y,Y,Fiber optic,Y,N,Y,Y,Y,Y,Year-2,Y,Bank_transfer_auto,110.45,8058.85
2553,0,F,1,N,N,4,Y,Y,Fiber optic,N,N,N,N,N,N,Per_month,Y,Check_electron,74.45,294.45
2554,0,F,0,N,N,71,Y,Y,N,No_internet,No_internet,No_internet,No_internet,No_internet,No_internet,Year-2,N,Check_electron,24.55,1719.15
2560,0,F,0,Y,Y,48,Y,N,N,No_internet,No_internet,No_internet,No_internet,No_internet,No_internet,Year-2,N,Check_mailed,19.55,883.35
2561,0,F,0,N,N,70,Y,N,N,No_internet,No_internet,No_internet,No_internet,No_internet,No_internet,Year-1,N,Bank_transfer_auto,19.7,1341.5
2562,0,M,0,N,Y,1,Y,N,DSL,Y,Y,N,Y,N,Y,Per_month,Y,Bank_transfer_auto,70.45,70.45
2563,0,M,0,Y,N,8,Y,Y,Fiber optic,N,N,N,N,N,Y,Per_month,Y,Bank_transfer_auto,85.65,659.45
2566,0,M,0,Y,Y,60,Y,N,N,No_internet,No_internet,No_internet,No_internet,No_internet,No_internet,Year-2,N,Check_mailed,20.55,1205.05
2567,0,M,0,Y,Y,49,Y,Y,Fiber optic,N,N,N,Y,Y,Y,Year-1,Y,Check_electron,97.95,4917.9
2568,1,M,0,Y,N,4,N,No_phone,DSL,N,Y,N,N,Y,Y,Per_month,Y,Check_electron,48.55,201
2570,0,F,0,Y,N,67,Y,Y,N,No_internet,No_internet,No_internet,No_internet,No_internet,No_internet,Year-2,Y,Credit_card_auto,25.25,1733.15
2571,1,F,0,Y,N,53,Y,Y,Fiber optic,N,Y,N,N,Y,Y,Per_month,Y,Credit_card_auto,98.4,5149.5
2573,0,F,0,Y,Y,6,Y,N,N,No_internet,No_internet,No_internet,No_internet,No_internet,No_internet,Per_month,N,Check_mailed,19.85,119.3
2577,0,M,0,N,N,3,Y,N,Fiber optic,Y,N,N,N,N,Y,Per_month,Y,Check_mailed,86.05,244.85
2578,0,M,0,N,N,4,Y,N,DSL,N,N,N,N,N,N,Per_month,N,Check_mailed,44.55,220.75
2580,1,M,1,Y,N,59,Y,Y,Fiber optic,N,N,N,N,Y,Y,Per_month,Y,Bank_transfer_auto,93.85,5574.75
2581,0,M,1,Y,N,61,Y,Y,N,No_internet,No_internet,No_internet,No_internet,No_internet,No_internet,Year-2,N,Bank_transfer_auto,25.0,1501.75
2582,0,F,0,Y,N,2,Y,N,DSL,N,N,N,N,N,N,Per_month,Y,Check_electron,45.0,89.75
2585,1,F,0,N,N,14,Y,Y,Fiber optic,N,N,Y,N,N,N,Per_month,Y,Check_electron,80.45,1072
2587,0,M,0,N,N,24,Y,N,DSL,Y,Y,N,Y,N,N,Per_month,N,Bank_transfer_auto,60.45,1440.75
2589,0,F,0,Y,Y,68,Y,Y,DSL,Y,Y,Y,Y,N,Y,Year-1,Y,Check_electron,78.45,5333.35
2590,0,M,0,N,Y,39,Y,Y,Fiber optic,N,N,N,Y,Y,Y,Year-2,N,Check_mailed,100.55,3895.35
2593,0,F,0,Y,N,6,Y,Y,Fiber optic,N,Y,N,N,N,Y,Per_month,Y,Check_electron,90.75,512.25
2594,1,M,0,N,N,35,Y,Y,Fiber optic,N,N,N,N,N,N,Per_month,N,Credit_card_auto,75.35,2636.05
2595,0,F,0,Y,N,38,Y,N,N,No_internet,No_internet,No_internet,No_internet,No_internet,No_internet,Year-1,Y,Credit_card_auto,20.25,814.75
2598,0,M,0,Y,N,27,Y,N,DSL,N,Y,N,Y,N,N,Per_month,Y,Check_electron,53.8,1389.85
2599,0,M,0,N,Y,41,Y,N,DSL,Y,Y,Y,N,Y,N,Year-1,N,Check_mailed,70.2,2894.55
2602,0,F,0,N,N,70,Y,Y,N,No_internet,No_internet,No_internet,No_internet,No_internet,No_internet,Year-1,N,Credit_card_auto,26.05,1856.4
2604,1,M,0,N,N,2,Y,N,Fiber optic,Y,N,N,N,N,N,Per_month,Y,Check_electron,75.7,189.2
2605,0,F,0,Y,Y,34,Y,N,N,No_internet,No_internet,No_internet,No_internet,No_internet,No_internet,Year-1,Y,Bank_transfer_auto,20.1,682.1
2607,0,M,0,Y,N,71,Y,Y,N,No_internet,No_internet,No_internet,No_internet,No_internet,No_internet,Year-2,Y,Check_electron,24.5,1816.2
2608,0,F,0,N,N,64,Y,Y,Fiber optic,N,Y,Y,Y,Y,Y,Year-2,Y,Credit_card_auto,110.5,7069.25
2609,0,F,0,Y,N,72,Y,Y,N,No_internet,No_internet,No_internet,No_internet,No_internet,No_internet,Year-2,Y,Bank_transfer_auto,25.25,1841.2
2613,0,M,0,Y,Y,52,Y,N,N,No_internet,No_internet,No_internet,No_internet,No_internet,No_internet,Year-2,N,Check_mailed,19.2,1054.75
2616,1,F,1,N,N,16,Y,Y,Fiber optic,N,N,N,N,Y,Y,Per_month,Y,Check_electron,96.4,1581.2
2617,1,M,1,N,N,1,Y,N,Fiber optic,N,N,N,N,N,N,Per_month,Y,Bank_transfer_auto,69.5,69.5
2622,0,M,0,Y,Y,53,Y,Y,DSL,N,N,Y,Y,Y,Y,Year-1,Y,Check_mailed,78.75,3942.45
2623,0,F,0,Y,Y,47,Y,N,N,No_internet,No_internet,No_internet,No_internet,No_internet,No_internet,Year-2,N,Credit_card_auto,20.25,873.4
2625,0,M,0,Y,Y,72,Y,Y,Fiber optic,Y,Y,N,Y,N,Y,Year-2,Y,Credit_card_auto,97.75,6991.6
2626,1,M,0,N,N,1,Y,N,N,No_internet,No_internet,No_internet,No_internet,No_internet,No_internet,Per_month,N,Check_mailed,19.4,19.4
2627,1,F,0,N,N,9,Y,Y,Fiber optic,N,N,N,N,N,Y,Per_month,Y,Check_electron,83.3,803.3
2628,1,F,0,N,N,8,Y,N,Fiber optic,N,N,N,N,Y,N,Per_month,Y,Bank_transfer_auto,80.1,679.3
2629,1,M,1,N,N,45,Y,N,DSL,Y,N,Y,N,N,Y,Year-1,N,Credit_card_auto,62.7,2791.5
2630,0,F,0,N,N,7,Y,N,Fiber optic,N,N,Y,Y,Y,Y,Per_month,Y,Check_electron,100.4,715
2631,0,F,0,Y,N,71,Y,Y,N,No_internet,No_internet,No_internet,No_internet,No_internet,No_internet,Year-2,Y,Credit_card_auto,24.45,1681.6
2632,0,F,1,N,N,41,Y,N,Fiber optic,N,N,Y,Y,Y,Y,Year-1,Y,Bank_transfer_auto,101.1,4016.2
2635,0,F,1,Y,N,70,Y,Y,DSL,Y,Y,Y,Y,Y,Y,Year-2,Y,Bank_transfer_auto,92.2,6474.45
2636,1,M,0,N,N,25,Y,Y,N,No_internet,No_internet,No_internet,No_internet,No_internet,No_internet,Year-1,N,Bank_transfer_auto,25.3,676.35
2638,0,M,0,Y,Y,34,N,No_phone,DSL,N,N,N,Y,Y,N,Year-2,Y,Check_electron,40.55,1325.85
2639,0,F,0,Y,Y,65,Y,Y,N,No_internet,No_internet,No_internet,No_internet,No_internet,No_internet,Year-2,N,Credit_card_auto,26.0,1654.85
2641,0,F,0,Y,Y,72,N,No_phone,DSL,Y,N,Y,N,Y,Y,Year-2,Y,Credit_card_auto,53.8,3952.45
2645,0,F,0,Y,Y,62,Y,N,DSL,Y,N,Y,Y,Y,N,Year-1,Y,Bank_transfer_auto,70.75,4263.45
2647,0,F,0,N,N,52,N,No_phone,DSL,Y,Y,N,Y,N,N,Year-2,N,Check_mailed,39.1,1982.1
2651,0,F,0,N,N,12,Y,N,N,No_internet,No_internet,No_internet,No_internet,No_internet,No_internet,Per_month,N,Bank_transfer_auto,19.45,227.45
2653,0,M,1,N,N,2,Y,N,N,No_internet,No_internet,No_internet,No_internet,No_internet,No_internet,Per_month,N,Check_electron,19.2,37.2
2655,0,F,0,N,N,8,Y,N,DSL,Y,N,N,N,Y,N,Per_month,Y,Check_electron,60.0,487.75
2657,0,M,0,N,N,3,Y,N,DSL,N,N,N,N,N,N,Per_month,N,Check_mailed,45.45,141.7
2661,0,F,0,Y,Y,71,Y,Y,Fiber optic,Y,Y,Y,N,Y,N,Year-2,Y,Credit_card_auto,99.0,7061.65
2663,1,M,1,N,N,25,Y,Y,Fiber optic,N,Y,Y,N,Y,Y,Per_month,N,Check_mailed,105.95,2655.25
2664,1,M,0,N,N,18,Y,Y,DSL,N,N,Y,Y,Y,Y,Year-1,Y,Credit_card_auto,82.0,1425.45
2666,0,F,0,Y,Y,65,Y,Y,DSL,Y,Y,Y,Y,Y,Y,Year-2,N,Bank_transfer_auto,91.55,5963.95
2668,0,M,0,Y,Y,15,Y,N,N,No_internet,No_internet,No_internet,No_internet,No_internet,No_internet,Year-2,N,Check_mailed,19.35,278.85
2669,0,F,0,Y,N,72,Y,Y,N,No_internet,No_internet,No_internet,No_internet,No_internet,No_internet,Year-2,N,Credit_card_auto,24.85,1871.85
2670,1,M,0,Y,N,30,Y,Y,Fiber optic,N,N,N,N,Y,Y,Per_month,Y,Credit_card_auto,94.05,2866.45
2671,0,F,0,Y,Y,42,Y,N,Fiber optic,N,N,Y,Y,Y,Y,Year-2,Y,Check_electron,100.4,4303.65
2672,0,F,0,Y,N,71,Y,Y,N,No_internet,No_internet,No_internet,No_internet,No_internet,No_internet,Year-2,N,Bank_transfer_auto,25.0,1753
2674,1,M,1,N,N,39,Y,Y,Fiber optic,N,N,N,N,Y,Y,Per_month,Y,Bank_transfer_auto,95.65,3759.05
2675,0,F,0,N,N,35,Y,N,N,No_internet,No_internet,No_internet,No_internet,No_internet,No_internet,Per_month,N,Bank_transfer_auto,19.25,617.65
2677,1,F,0,N,N,1,Y,Y,Fiber optic,N,N,N,N,Y,Y,Per_month,Y,Check_electron,94.6,94.6
2678,1,F,1,Y,Y,31,Y,N,Fiber optic,N,N,Y,Y,Y,Y,Per_month,Y,Check_electron,98.9,2911.3
2682,0,F,0,N,Y,12,Y,Y,Fiber optic,N,Y,Y,N,Y,Y,Per_month,Y,Check_electron,105.3,1275.65
2683,0,F,1,N,N,57,Y,N,DSL,Y,N,Y,Y,Y,N,Year-2,N,Bank_transfer_auto,69.85,4003
2684,0,F,0,Y,N,58,Y,N,DSL,Y,Y,N,N,Y,N,Per_month,Y,Credit_card_auto,65.25,3791.6
2686,0,F,0,Y,Y,44,Y,N,N,No_internet,No_internet,No_internet,No_internet,No_internet,No_internet,Per_month,N,Check_mailed,19.6,780.25
2687,0,M,0,N,Y,27,Y,N,N,No_internet,No_internet,No_internet,No_internet,No_internet,No_internet,Year-1,N,Credit_card_auto,20.05,552.9
2689,1,M,1,N,N,3,Y,Y,Fiber optic,N,N,N,N,N,N,Per_month,Y,Check_electron,76.05,231.8
2690,0,F,1,Y,N,25,Y,N,Fiber optic,N,Y,Y,N,N,Y,Per_month,N,Bank_transfer_auto,88.4,2191.15
2691,0,F,0,Y,Y,57,Y,Y,Fiber optic,N,Y,N,N,Y,Y,Per_month,Y,Check_electron,100.6,5611.7
2693,0,F,0,Y,Y,62,Y,N,N,No_internet,No_internet,No_internet,No_internet,No_internet,No_internet,Year-2,N,Bank_transfer_auto,20.3,1296.15
2695,0,F,0,Y,N,71,Y,Y,DSL,N,N,Y,Y,Y,Y,Year-2,Y,Bank_transfer_auto,80.45,5662.25
2697,0,M,0,Y,N,71,Y,Y,Fiber optic,Y,Y,Y,N,Y,Y,Year-1,Y,Check_electron,109.6,7854.15
2698,0,F,0,N,N,7,Y,N,Fiber optic,N,N,Y,N,N,N,Per_month,Y,Check_electron,75.15,525
2700,0,F,0,N,N,1,Y,N,Fiber optic,N,N,N,N,N,N,Per_month,N,Check_electron,70.1,70.1
2702,0,F,0,Y,Y,64,Y,Y,Fiber optic,N,Y,Y,Y,Y,Y,Year-1,Y,Check_electron,111.45,7266.95
2703,0,F,0,N,N,72,Y,Y,Fiber optic,Y,Y,Y,Y,Y,Y,Year-2,Y,Check_electron,114.9,8496.7
2704,0,F,0,N,N,29,Y,Y,Fiber optic,N,N,Y,N,Y,Y,Per_month,N,Bank_transfer_auto,100.55,2878.75
2710,1,F,0,N,Y,39,N,No_phone,DSL,N,N,Y,N,N,N,Per_month,N,Credit_card_auto,30.1,1131.3
2711,1,M,0,Y,N,10,Y,N,Fiber optic,N,N,N,N,N,N,Per_month,Y,Check_electron,70.3,738.2
2713,1,F,0,N,N,1,Y,Y,Fiber optic,N,Y,N,N,N,N,Per_month,Y,Check_mailed,80.2,80.2
2714,1,F,0,Y,Y,67,Y,Y,Fiber optic,Y,N,N,Y,N,Y,Year-1,Y,Credit_card_auto,94.35,6341.45
2715,0,F,0,N,N,72,Y,Y,DSL,Y,Y,Y,Y,Y,Y,Year-2,Y,Bank_transfer_auto,91.35,6697.2
2716,1,M,0,Y,Y,6,Y,N,DSL,N,N,N,N,N,N,Per_month,Y,Bank_transfer_auto,44.6,260.8
